time,latitude,longitude,sic
UTC,degrees_north,degrees_east,1
2022-09-16T12:00:00Z,-11.5,133.5,0.0
2022-09-16T12:00:00Z,-11.5,134.5,0.0
2022-09-16T12:00:00Z,-11.5,135.5,0.0
2022-09-16T12:00:00Z,-11.5,136.5,0.0
2022-09-16T12:00:00Z,-11.5,137.5,0.0
2022-09-16T12:00:00Z,-11.5,138.5,0.0
2022-09-16T12:00:00Z,-11.5,139.5,0.0
2022-09-16T12:00:00Z,-11.5,140.5,0.0
2022-09-16T12:00:00Z,-11.5,141.5,0.0
2022-09-16T12:00:00Z,-11.5,142.5,0.0
2022-09-16T12:00:00Z,-11.5,143.5,0.0
2022-09-16T12:00:00Z,-11.5,144.5,0.0
2022-09-16T12:00:00Z,-11.5,145.5,0.0
2022-09-16T12:00:00Z,-11.5,146.5,0.0
2022-09-16T12:00:00Z,-11.5,147.5,0.0
2022-09-16T12:00:00Z,-11.5,148.5,0.0
2022-09-16T12:00:00Z,-11.5,149.5,0.0
2022-09-16T12:00:00Z,-11.5,150.5,0.0
2022-09-16T12:00:00Z,-11.5,151.5,0.0
2022-09-16T12:00:00Z,-11.5,152.5,0.0
2022-09-16T12:00:00Z,-11.5,153.5,0.0
2022-09-16T12:00:00Z,-11.5,154.5,0.0
2022-09-16T12:00:00Z,-11.5,155.5,0.0
2022-09-16T12:00:00Z,-11.5,156.5,0.0
2022-09-16T12:00:00Z,-11.5,157.5,0.0
2022-09-16T12:00:00Z,-11.5,158.5,0.0
2022-09-16T12:00:00Z,-11.5,159.5,0.0
2022-09-16T12:00:00Z,-11.5,160.5,0.0
2022-09-16T12:00:00Z,-11.5,161.5,0.0
2022-09-16T12:00:00Z,-11.5,162.5,0.0
2022-09-16T12:00:00Z,-11.5,163.5,0.0
2022-09-16T12:00:00Z,-11.5,164.5,0.0
2022-09-16T12:00:00Z,-11.5,165.5,0.0
2022-09-16T12:00:00Z,-11.5,166.5,0.0
2022-09-16T12:00:00Z,-11.5,167.5,0.0
2022-09-16T12:00:00Z,-11.5,168.5,0.0
2022-09-16T12:00:00Z,-11.5,169.5,0.0
2022-09-16T12:00:00Z,-11.5,170.5,0.0
2022-09-16T12:00:00Z,-11.5,171.5,0.0
2022-09-16T12:00:00Z,-11.5,172.5,0.0
2022-09-16T12:00:00Z,-11.5,173.5,0.0
2022-09-16T12:00:00Z,-11.5,174.5,0.0
2022-09-16T12:00:00Z,-11.5,175.5,0.0
2022-09-16T12:00:00Z,-11.5,176.5,0.0
2022-09-16T12:00:00Z,-11.5,177.5,0.0
2022-09-16T12:00:00Z,-11.5,178.5,0.0
2022-09-16T12:00:00Z,-11.5,179.5,0.0
2022-09-16T12:00:00Z,-11.5,180.5,0.0
2022-09-16T12:00:00Z,-11.5,181.5,0.0
2022-09-16T12:00:00Z,-11.5,182.5,0.0
2022-09-16T12:00:00Z,-11.5,183.5,0.0
2022-09-16T12:00:00Z,-11.5,184.5,0.0
2022-09-16T12:00:00Z,-11.5,185.5,0.0
2022-09-16T12:00:00Z,-11.5,186.5,0.0
2022-09-16T12:00:00Z,-11.5,187.5,0.0
2022-09-16T12:00:00Z,-11.5,188.5,0.0
2022-09-16T12:00:00Z,-11.5,189.5,0.0
2022-09-16T12:00:00Z,-11.5,190.5,0.0
2022-09-16T12:00:00Z,-11.5,191.5,0.0
2022-09-16T12:00:00Z,-11.5,192.5,0.0
2022-09-16T12:00:00Z,-11.5,193.5,0.0
2022-09-16T12:00:00Z,-11.5,194.5,0.0
2022-09-16T12:00:00Z,-11.5,195.5,0.0
2022-09-16T12:00:00Z,-11.5,196.5,0.0
2022-09-16T12:00:00Z,-11.5,197.5,0.0
2022-09-16T12:00:00Z,-11.5,198.5,0.0
2022-09-16T12:00:00Z,-11.5,199.5,0.0
2022-09-16T12:00:00Z,-11.5,200.5,0.0
2022-09-16T12:00:00Z,-11.5,201.5,0.0
2022-09-16T12:00:00Z,-11.5,202.5,0.0
2022-09-16T12:00:00Z,-11.5,203.5,0.0
2022-09-16T12:00:00Z,-11.5,204.5,0.0
2022-09-16T12:00:00Z,-11.5,205.5,0.0
2022-09-16T12:00:00Z,-11.5,206.5,0.0
2022-09-16T12:00:00Z,-11.5,207.5,0.0
2022-09-16T12:00:00Z,-11.5,208.5,0.0
2022-09-16T12:00:00Z,-11.5,209.5,0.0
2022-09-16T12:00:00Z,-11.5,210.5,0.0
2022-09-16T12:00:00Z,-11.5,211.5,0.0
2022-09-16T12:00:00Z,-11.5,212.5,0.0
2022-09-16T12:00:00Z,-11.5,213.5,0.0
2022-09-16T12:00:00Z,-11.5,214.5,0.0
2022-09-16T12:00:00Z,-11.5,215.5,0.0
2022-09-16T12:00:00Z,-11.5,216.5,0.0
2022-09-16T12:00:00Z,-11.5,217.5,0.0
2022-09-16T12:00:00Z,-11.5,218.5,0.0
2022-09-16T12:00:00Z,-11.5,219.5,0.0
2022-09-16T12:00:00Z,-11.5,220.5,0.0
2022-09-16T12:00:00Z,-11.5,221.5,0.0
2022-09-16T12:00:00Z,-11.5,222.5,0.0
2022-09-16T12:00:00Z,-11.5,223.5,0.0
2022-09-16T12:00:00Z,-11.5,224.5,0.0
2022-09-16T12:00:00Z,-11.5,225.5,0.0
2022-09-16T12:00:00Z,-11.5,226.5,0.0
2022-09-16T12:00:00Z,-11.5,227.5,0.0
2022-09-16T12:00:00Z,-11.5,228.5,0.0
2022-09-16T12:00:00Z,-11.5,229.5,0.0
2022-09-16T12:00:00Z,-11.5,230.5,0.0
2022-09-16T12:00:00Z,-11.5,231.5,0.0
2022-09-16T12:00:00Z,-11.5,232.5,0.0
2022-09-16T12:00:00Z,-11.5,233.5,0.0
2022-09-16T12:00:00Z,-11.5,234.5,0.0
2022-09-16T12:00:00Z,-11.5,235.5,0.0
2022-09-16T12:00:00Z,-11.5,236.5,0.0
2022-09-16T12:00:00Z,-11.5,237.5,0.0
2022-09-16T12:00:00Z,-11.5,238.5,0.0
2022-09-16T12:00:00Z,-11.5,239.5,0.0
2022-09-16T12:00:00Z,-11.5,240.5,0.0
2022-09-16T12:00:00Z,-11.5,241.5,0.0
2022-09-16T12:00:00Z,-11.5,242.5,0.0
2022-09-16T12:00:00Z,-11.5,243.5,0.0
2022-09-16T12:00:00Z,-11.5,244.5,0.0
2022-09-16T12:00:00Z,-11.5,245.5,0.0
2022-09-16T12:00:00Z,-11.5,246.5,0.0
2022-09-16T12:00:00Z,-11.5,247.5,0.0
2022-09-16T12:00:00Z,-11.5,248.5,0.0
2022-09-16T12:00:00Z,-11.5,249.5,0.0
2022-09-16T12:00:00Z,-11.5,250.5,0.0
2022-09-16T12:00:00Z,-11.5,251.5,0.0
2022-09-16T12:00:00Z,-11.5,252.5,0.0
2022-09-16T12:00:00Z,-11.5,253.5,0.0
2022-09-16T12:00:00Z,-11.5,254.5,0.0
2022-09-16T12:00:00Z,-11.5,255.5,0.0
2022-09-16T12:00:00Z,-11.5,256.5,0.0
2022-09-16T12:00:00Z,-11.5,257.5,0.0
2022-09-16T12:00:00Z,-11.5,258.5,0.0
2022-09-16T12:00:00Z,-11.5,259.5,0.0
2022-09-16T12:00:00Z,-11.5,260.5,0.0
2022-09-16T12:00:00Z,-11.5,261.5,0.0
2022-09-16T12:00:00Z,-11.5,262.5,0.0
2022-09-16T12:00:00Z,-11.5,263.5,0.0
2022-09-16T12:00:00Z,-11.5,264.5,0.0
2022-09-16T12:00:00Z,-11.5,265.5,0.0
2022-09-16T12:00:00Z,-11.5,266.5,0.0
2022-09-16T12:00:00Z,-11.5,267.5,0.0
2022-09-16T12:00:00Z,-11.5,268.5,0.0
2022-09-16T12:00:00Z,-11.5,269.5,0.0
2022-09-16T12:00:00Z,-11.5,270.5,0.0
2022-09-16T12:00:00Z,-11.5,271.5,0.0
2022-09-16T12:00:00Z,-11.5,272.5,0.0
2022-09-16T12:00:00Z,-11.5,273.5,0.0
2022-09-16T12:00:00Z,-11.5,274.5,0.0
2022-09-16T12:00:00Z,-11.5,275.5,0.0
2022-09-16T12:00:00Z,-11.5,276.5,0.0
2022-09-16T12:00:00Z,-11.5,277.5,0.0
2022-09-16T12:00:00Z,-11.5,278.5,0.0
2022-09-16T12:00:00Z,-11.5,279.5,0.0
2022-09-16T12:00:00Z,-11.5,280.5,0.0
2022-09-16T12:00:00Z,-11.5,281.5,0.0
2022-09-16T12:00:00Z,-11.5,282.5,0.0
2022-09-16T12:00:00Z,-11.5,283.5,NaN
2022-09-16T12:00:00Z,-11.5,284.5,NaN
2022-09-16T12:00:00Z,-11.5,285.5,NaN
2022-09-16T12:00:00Z,-11.5,286.5,NaN
2022-09-16T12:00:00Z,-11.5,287.5,NaN
2022-09-16T12:00:00Z,-11.5,288.5,NaN
2022-09-16T12:00:00Z,-11.5,289.5,NaN
2022-09-16T12:00:00Z,-11.5,290.5,NaN
2022-09-16T12:00:00Z,-11.5,291.5,NaN
2022-09-16T12:00:00Z,-11.5,292.5,NaN
2022-09-16T12:00:00Z,-11.5,293.5,NaN
2022-09-16T12:00:00Z,-11.5,294.5,NaN
2022-09-16T12:00:00Z,-11.5,295.5,NaN
2022-09-16T12:00:00Z,-11.5,296.5,NaN
2022-09-16T12:00:00Z,-11.5,297.5,NaN
2022-09-16T12:00:00Z,-11.5,298.5,NaN
2022-09-16T12:00:00Z,-11.5,299.5,NaN
2022-09-16T12:00:00Z,-11.5,300.5,NaN
2022-09-16T12:00:00Z,-11.5,301.5,NaN
2022-09-16T12:00:00Z,-11.5,302.5,NaN
2022-09-16T12:00:00Z,-11.5,303.5,NaN
2022-09-16T12:00:00Z,-11.5,304.5,NaN
2022-09-16T12:00:00Z,-11.5,305.5,NaN
2022-09-16T12:00:00Z,-11.5,306.5,NaN
2022-09-16T12:00:00Z,-11.5,307.5,NaN
2022-09-16T12:00:00Z,-11.5,308.5,NaN
2022-09-16T12:00:00Z,-11.5,309.5,NaN
2022-09-16T12:00:00Z,-11.5,310.5,NaN
2022-09-16T12:00:00Z,-11.5,311.5,NaN
2022-09-16T12:00:00Z,-11.5,312.5,NaN
2022-09-16T12:00:00Z,-11.5,313.5,NaN
2022-09-16T12:00:00Z,-11.5,314.5,NaN
2022-09-16T12:00:00Z,-11.5,315.5,NaN
2022-09-16T12:00:00Z,-11.5,316.5,NaN
2022-09-16T12:00:00Z,-11.5,317.5,NaN
2022-09-16T12:00:00Z,-11.5,318.5,NaN
2022-09-16T12:00:00Z,-11.5,319.5,NaN
2022-09-16T12:00:00Z,-11.5,320.5,NaN
2022-09-16T12:00:00Z,-11.5,321.5,NaN
2022-09-16T12:00:00Z,-11.5,322.5,0.0
2022-09-16T12:00:00Z,-11.5,323.5,0.0
2022-09-16T12:00:00Z,-11.5,324.5,0.0
2022-09-16T12:00:00Z,-11.5,325.5,0.0
2022-09-16T12:00:00Z,-11.5,326.5,0.0
2022-09-16T12:00:00Z,-11.5,327.5,0.0
2022-09-16T12:00:00Z,-11.5,328.5,0.0
2022-09-16T12:00:00Z,-11.5,329.5,0.0
2022-09-16T12:00:00Z,-11.5,330.5,0.0
2022-09-16T12:00:00Z,-11.5,331.5,0.0
2022-09-16T12:00:00Z,-11.5,332.5,0.0
2022-09-16T12:00:00Z,-11.5,333.5,0.0
2022-09-16T12:00:00Z,-11.5,334.5,0.0
2022-09-16T12:00:00Z,-11.5,335.5,0.0
2022-09-16T12:00:00Z,-11.5,336.5,0.0
2022-09-16T12:00:00Z,-11.5,337.5,0.0
2022-09-16T12:00:00Z,-11.5,338.5,0.0
2022-09-16T12:00:00Z,-11.5,339.5,0.0
2022-09-16T12:00:00Z,-11.5,340.5,0.0
2022-09-16T12:00:00Z,-11.5,341.5,0.0
2022-09-16T12:00:00Z,-11.5,342.5,0.0
2022-09-16T12:00:00Z,-11.5,343.5,0.0
2022-09-16T12:00:00Z,-11.5,344.5,0.0
2022-09-16T12:00:00Z,-11.5,345.5,0.0
2022-09-16T12:00:00Z,-11.5,346.5,0.0
2022-09-16T12:00:00Z,-11.5,347.5,0.0
2022-09-16T12:00:00Z,-11.5,348.5,0.0
2022-09-16T12:00:00Z,-11.5,349.5,0.0
2022-09-16T12:00:00Z,-11.5,350.5,0.0
2022-09-16T12:00:00Z,-11.5,351.5,0.0
2022-09-16T12:00:00Z,-11.5,352.5,0.0
2022-09-16T12:00:00Z,-11.5,353.5,0.0
2022-09-16T12:00:00Z,-11.5,354.5,0.0
2022-09-16T12:00:00Z,-11.5,355.5,0.0
2022-09-16T12:00:00Z,-11.5,356.5,0.0
2022-09-16T12:00:00Z,-11.5,357.5,0.0
2022-09-16T12:00:00Z,-11.5,358.5,0.0
2022-09-16T12:00:00Z,-11.5,359.5,0.0
2022-09-16T12:00:00Z,-12.5,0.5,0.0
2022-09-16T12:00:00Z,-12.5,1.5,0.0
2022-09-16T12:00:00Z,-12.5,2.5,0.0
2022-09-16T12:00:00Z,-12.5,3.5,0.0
2022-09-16T12:00:00Z,-12.5,4.5,0.0
2022-09-16T12:00:00Z,-12.5,5.5,0.0
2022-09-16T12:00:00Z,-12.5,6.5,0.0
2022-09-16T12:00:00Z,-12.5,7.5,0.0
2022-09-16T12:00:00Z,-12.5,8.5,0.0
2022-09-16T12:00:00Z,-12.5,9.5,0.0
2022-09-16T12:00:00Z,-12.5,10.5,0.0
2022-09-16T12:00:00Z,-12.5,11.5,0.0
2022-09-16T12:00:00Z,-12.5,12.5,0.0
2022-09-16T12:00:00Z,-12.5,13.5,0.0
2022-09-16T12:00:00Z,-12.5,14.5,NaN
2022-09-16T12:00:00Z,-12.5,15.5,NaN
2022-09-16T12:00:00Z,-12.5,16.5,NaN
2022-09-16T12:00:00Z,-12.5,17.5,NaN
2022-09-16T12:00:00Z,-12.5,18.5,NaN
2022-09-16T12:00:00Z,-12.5,19.5,NaN
2022-09-16T12:00:00Z,-12.5,20.5,NaN
2022-09-16T12:00:00Z,-12.5,21.5,NaN
2022-09-16T12:00:00Z,-12.5,22.5,NaN
2022-09-16T12:00:00Z,-12.5,23.5,NaN
2022-09-16T12:00:00Z,-12.5,24.5,NaN
2022-09-16T12:00:00Z,-12.5,25.5,NaN
2022-09-16T12:00:00Z,-12.5,26.5,NaN
2022-09-16T12:00:00Z,-12.5,27.5,NaN
2022-09-16T12:00:00Z,-12.5,28.5,NaN
2022-09-16T12:00:00Z,-12.5,29.5,NaN
2022-09-16T12:00:00Z,-12.5,30.5,NaN
2022-09-16T12:00:00Z,-12.5,31.5,NaN
2022-09-16T12:00:00Z,-12.5,32.5,NaN
2022-09-16T12:00:00Z,-12.5,33.5,NaN
2022-09-16T12:00:00Z,-12.5,34.5,NaN
2022-09-16T12:00:00Z,-12.5,35.5,NaN
2022-09-16T12:00:00Z,-12.5,36.5,NaN
2022-09-16T12:00:00Z,-12.5,37.5,NaN
2022-09-16T12:00:00Z,-12.5,38.5,NaN
2022-09-16T12:00:00Z,-12.5,39.5,NaN
2022-09-16T12:00:00Z,-12.5,40.5,0.0
2022-09-16T12:00:00Z,-12.5,41.5,0.0
2022-09-16T12:00:00Z,-12.5,42.5,0.0
2022-09-16T12:00:00Z,-12.5,43.5,0.0
2022-09-16T12:00:00Z,-12.5,44.5,0.0
2022-09-16T12:00:00Z,-12.5,45.5,0.0
2022-09-16T12:00:00Z,-12.5,46.5,0.0
2022-09-16T12:00:00Z,-12.5,47.5,0.0
2022-09-16T12:00:00Z,-12.5,48.5,0.0
2022-09-16T12:00:00Z,-12.5,49.5,0.0
2022-09-16T12:00:00Z,-12.5,50.5,0.0
2022-09-16T12:00:00Z,-12.5,51.5,0.0
2022-09-16T12:00:00Z,-12.5,52.5,0.0
2022-09-16T12:00:00Z,-12.5,53.5,0.0
2022-09-16T12:00:00Z,-12.5,54.5,0.0
2022-09-16T12:00:00Z,-12.5,55.5,0.0
2022-09-16T12:00:00Z,-12.5,56.5,0.0
2022-09-16T12:00:00Z,-12.5,57.5,0.0
2022-09-16T12:00:00Z,-12.5,58.5,0.0
2022-09-16T12:00:00Z,-12.5,59.5,0.0
2022-09-16T12:00:00Z,-12.5,60.5,0.0
2022-09-16T12:00:00Z,-12.5,61.5,0.0
2022-09-16T12:00:00Z,-12.5,62.5,0.0
2022-09-16T12:00:00Z,-12.5,63.5,0.0
2022-09-16T12:00:00Z,-12.5,64.5,0.0
2022-09-16T12:00:00Z,-12.5,65.5,0.0
2022-09-16T12:00:00Z,-12.5,66.5,0.0
2022-09-16T12:00:00Z,-12.5,67.5,0.0
2022-09-16T12:00:00Z,-12.5,68.5,0.0
2022-09-16T12:00:00Z,-12.5,69.5,0.0
2022-09-16T12:00:00Z,-12.5,70.5,0.0
2022-09-16T12:00:00Z,-12.5,71.5,0.0
2022-09-16T12:00:00Z,-12.5,72.5,0.0
2022-09-16T12:00:00Z,-12.5,73.5,0.0
2022-09-16T12:00:00Z,-12.5,74.5,0.0
2022-09-16T12:00:00Z,-12.5,75.5,0.0
2022-09-16T12:00:00Z,-12.5,76.5,0.0
2022-09-16T12:00:00Z,-12.5,77.5,0.0
2022-09-16T12:00:00Z,-12.5,78.5,0.0
2022-09-16T12:00:00Z,-12.5,79.5,0.0
2022-09-16T12:00:00Z,-12.5,80.5,0.0
2022-09-16T12:00:00Z,-12.5,81.5,0.0
2022-09-16T12:00:00Z,-12.5,82.5,0.0
2022-09-16T12:00:00Z,-12.5,83.5,0.0
2022-09-16T12:00:00Z,-12.5,84.5,0.0
2022-09-16T12:00:00Z,-12.5,85.5,0.0
2022-09-16T12:00:00Z,-12.5,86.5,0.0
2022-09-16T12:00:00Z,-12.5,87.5,0.0
2022-09-16T12:00:00Z,-12.5,88.5,0.0
2022-09-16T12:00:00Z,-12.5,89.5,0.0
2022-09-16T12:00:00Z,-12.5,90.5,0.0
2022-09-16T12:00:00Z,-12.5,91.5,0.0
2022-09-16T12:00:00Z,-12.5,92.5,0.0
2022-09-16T12:00:00Z,-12.5,93.5,0.0
2022-09-16T12:00:00Z,-12.5,94.5,0.0
2022-09-16T12:00:00Z,-12.5,95.5,0.0
2022-09-16T12:00:00Z,-12.5,96.5,0.0
2022-09-16T12:00:00Z,-12.5,97.5,0.0
2022-09-16T12:00:00Z,-12.5,98.5,0.0
2022-09-16T12:00:00Z,-12.5,99.5,0.0
2022-09-16T12:00:00Z,-12.5,100.5,0.0
2022-09-16T12:00:00Z,-12.5,101.5,0.0
2022-09-16T12:00:00Z,-12.5,102.5,0.0
2022-09-16T12:00:00Z,-12.5,103.5,0.0
2022-09-16T12:00:00Z,-12.5,104.5,0.0
2022-09-16T12:00:00Z,-12.5,105.5,0.0
2022-09-16T12:00:00Z,-12.5,106.5,0.0
2022-09-16T12:00:00Z,-12.5,107.5,0.0
2022-09-16T12:00:00Z,-12.5,108.5,0.0
2022-09-16T12:00:00Z,-12.5,109.5,0.0
2022-09-16T12:00:00Z,-12.5,110.5,0.0
2022-09-16T12:00:00Z,-12.5,111.5,0.0
2022-09-16T12:00:00Z,-12.5,112.5,0.0
2022-09-16T12:00:00Z,-12.5,113.5,0.0
2022-09-16T12:00:00Z,-12.5,114.5,0.0
2022-09-16T12:00:00Z,-12.5,115.5,0.0
2022-09-16T12:00:00Z,-12.5,116.5,0.0
2022-09-16T12:00:00Z,-12.5,117.5,0.0
2022-09-16T12:00:00Z,-12.5,118.5,0.0
2022-09-16T12:00:00Z,-12.5,119.5,0.0
2022-09-16T12:00:00Z,-12.5,120.5,0.0
2022-09-16T12:00:00Z,-12.5,121.5,0.0
2022-09-16T12:00:00Z,-12.5,122.5,0.0
2022-09-16T12:00:00Z,-12.5,123.5,0.0
2022-09-16T12:00:00Z,-12.5,124.5,0.0
2022-09-16T12:00:00Z,-12.5,125.5,0.0
2022-09-16T12:00:00Z,-12.5,126.5,0.0
2022-09-16T12:00:00Z,-12.5,127.5,0.0
2022-09-16T12:00:00Z,-12.5,128.5,0.0
2022-09-16T12:00:00Z,-12.5,129.5,0.0
2022-09-16T12:00:00Z,-12.5,130.5,0.0
2022-09-16T12:00:00Z,-12.5,131.5,NaN
2022-09-16T12:00:00Z,-12.5,132.5,NaN
2022-09-16T12:00:00Z,-12.5,133.5,NaN
2022-09-16T12:00:00Z,-12.5,134.5,NaN
2022-09-16T12:00:00Z,-12.5,135.5,NaN
2022-09-16T12:00:00Z,-12.5,136.5,0.0
2022-09-16T12:00:00Z,-12.5,137.5,0.0
2022-09-16T12:00:00Z,-12.5,138.5,0.0
2022-09-16T12:00:00Z,-12.5,139.5,0.0
2022-09-16T12:00:00Z,-12.5,140.5,0.0
2022-09-16T12:00:00Z,-12.5,141.5,0.0
2022-09-16T12:00:00Z,-12.5,142.5,NaN
2022-09-16T12:00:00Z,-12.5,143.5,0.0
2022-09-16T12:00:00Z,-12.5,144.5,0.0
2022-09-16T12:00:00Z,-12.5,145.5,0.0
2022-09-16T12:00:00Z,-12.5,146.5,0.0
2022-09-16T12:00:00Z,-12.5,147.5,0.0
2022-09-16T12:00:00Z,-12.5,148.5,0.0
2022-09-16T12:00:00Z,-12.5,149.5,0.0
2022-09-16T12:00:00Z,-12.5,150.5,0.0
2022-09-16T12:00:00Z,-12.5,151.5,0.0
2022-09-16T12:00:00Z,-12.5,152.5,0.0
2022-09-16T12:00:00Z,-12.5,153.5,0.0
2022-09-16T12:00:00Z,-12.5,154.5,0.0
2022-09-16T12:00:00Z,-12.5,155.5,0.0
2022-09-16T12:00:00Z,-12.5,156.5,0.0
2022-09-16T12:00:00Z,-12.5,157.5,0.0
2022-09-16T12:00:00Z,-12.5,158.5,0.0
2022-09-16T12:00:00Z,-12.5,159.5,0.0
2022-09-16T12:00:00Z,-12.5,160.5,0.0
2022-09-16T12:00:00Z,-12.5,161.5,0.0
2022-09-16T12:00:00Z,-12.5,162.5,0.0
2022-09-16T12:00:00Z,-12.5,163.5,0.0
2022-09-16T12:00:00Z,-12.5,164.5,0.0
2022-09-16T12:00:00Z,-12.5,165.5,0.0
2022-09-16T12:00:00Z,-12.5,166.5,0.0
2022-09-16T12:00:00Z,-12.5,167.5,0.0
2022-09-16T12:00:00Z,-12.5,168.5,0.0
2022-09-16T12:00:00Z,-12.5,169.5,0.0
2022-09-16T12:00:00Z,-12.5,170.5,0.0
2022-09-16T12:00:00Z,-12.5,171.5,0.0
2022-09-16T12:00:00Z,-12.5,172.5,0.0
2022-09-16T12:00:00Z,-12.5,173.5,0.0
2022-09-16T12:00:00Z,-12.5,174.5,0.0
2022-09-16T12:00:00Z,-12.5,175.5,0.0
2022-09-16T12:00:00Z,-12.5,176.5,0.0
2022-09-16T12:00:00Z,-12.5,177.5,0.0
2022-09-16T12:00:00Z,-12.5,178.5,0.0
2022-09-16T12:00:00Z,-12.5,179.5,0.0
2022-09-16T12:00:00Z,-12.5,180.5,0.0
2022-09-16T12:00:00Z,-12.5,181.5,0.0
2022-09-16T12:00:00Z,-12.5,182.5,0.0
2022-09-16T12:00:00Z,-12.5,183.5,0.0
2022-09-16T12:00:00Z,-12.5,184.5,0.0
2022-09-16T12:00:00Z,-12.5,185.5,0.0
2022-09-16T12:00:00Z,-12.5,186.5,0.0
2022-09-16T12:00:00Z,-12.5,187.5,0.0
2022-09-16T12:00:00Z,-12.5,188.5,0.0
2022-09-16T12:00:00Z,-12.5,189.5,0.0
2022-09-16T12:00:00Z,-12.5,190.5,0.0
2022-09-16T12:00:00Z,-12.5,191.5,0.0
2022-09-16T12:00:00Z,-12.5,192.5,0.0
2022-09-16T12:00:00Z,-12.5,193.5,0.0
2022-09-16T12:00:00Z,-12.5,194.5,0.0
2022-09-16T12:00:00Z,-12.5,195.5,0.0
2022-09-16T12:00:00Z,-12.5,196.5,0.0
2022-09-16T12:00:00Z,-12.5,197.5,0.0
2022-09-16T12:00:00Z,-12.5,198.5,0.0
2022-09-16T12:00:00Z,-12.5,199.5,0.0
2022-09-16T12:00:00Z,-12.5,200.5,0.0
2022-09-16T12:00:00Z,-12.5,201.5,0.0
2022-09-16T12:00:00Z,-12.5,202.5,0.0
2022-09-16T12:00:00Z,-12.5,203.5,0.0
2022-09-16T12:00:00Z,-12.5,204.5,0.0
2022-09-16T12:00:00Z,-12.5,205.5,0.0
2022-09-16T12:00:00Z,-12.5,206.5,0.0
2022-09-16T12:00:00Z,-12.5,207.5,0.0
2022-09-16T12:00:00Z,-12.5,208.5,0.0
2022-09-16T12:00:00Z,-12.5,209.5,0.0
2022-09-16T12:00:00Z,-12.5,210.5,0.0
2022-09-16T12:00:00Z,-12.5,211.5,0.0
2022-09-16T12:00:00Z,-12.5,212.5,0.0
2022-09-16T12:00:00Z,-12.5,213.5,0.0
2022-09-16T12:00:00Z,-12.5,214.5,0.0
2022-09-16T12:00:00Z,-12.5,215.5,0.0
2022-09-16T12:00:00Z,-12.5,216.5,0.0
2022-09-16T12:00:00Z,-12.5,217.5,0.0
2022-09-16T12:00:00Z,-12.5,218.5,0.0
2022-09-16T12:00:00Z,-12.5,219.5,0.0
2022-09-16T12:00:00Z,-12.5,220.5,0.0
2022-09-16T12:00:00Z,-12.5,221.5,0.0
2022-09-16T12:00:00Z,-12.5,222.5,0.0
2022-09-16T12:00:00Z,-12.5,223.5,0.0
2022-09-16T12:00:00Z,-12.5,224.5,0.0
2022-09-16T12:00:00Z,-12.5,225.5,0.0
2022-09-16T12:00:00Z,-12.5,226.5,0.0
2022-09-16T12:00:00Z,-12.5,227.5,0.0
2022-09-16T12:00:00Z,-12.5,228.5,0.0
2022-09-16T12:00:00Z,-12.5,229.5,0.0
2022-09-16T12:00:00Z,-12.5,230.5,0.0
2022-09-16T12:00:00Z,-12.5,231.5,0.0
2022-09-16T12:00:00Z,-12.5,232.5,0.0
2022-09-16T12:00:00Z,-12.5,233.5,0.0
2022-09-16T12:00:00Z,-12.5,234.5,0.0
2022-09-16T12:00:00Z,-12.5,235.5,0.0
2022-09-16T12:00:00Z,-12.5,236.5,0.0
2022-09-16T12:00:00Z,-12.5,237.5,0.0
2022-09-16T12:00:00Z,-12.5,238.5,0.0
2022-09-16T12:00:00Z,-12.5,239.5,0.0
2022-09-16T12:00:00Z,-12.5,240.5,0.0
2022-09-16T12:00:00Z,-12.5,241.5,0.0
2022-09-16T12:00:00Z,-12.5,242.5,0.0
2022-09-16T12:00:00Z,-12.5,243.5,0.0
2022-09-16T12:00:00Z,-12.5,244.5,0.0
2022-09-16T12:00:00Z,-12.5,245.5,0.0
2022-09-16T12:00:00Z,-12.5,246.5,0.0
2022-09-16T12:00:00Z,-12.5,247.5,0.0
2022-09-16T12:00:00Z,-12.5,248.5,0.0
2022-09-16T12:00:00Z,-12.5,249.5,0.0
2022-09-16T12:00:00Z,-12.5,250.5,0.0
2022-09-16T12:00:00Z,-12.5,251.5,0.0
2022-09-16T12:00:00Z,-12.5,252.5,0.0
2022-09-16T12:00:00Z,-12.5,253.5,0.0
2022-09-16T12:00:00Z,-12.5,254.5,0.0
2022-09-16T12:00:00Z,-12.5,255.5,0.0
2022-09-16T12:00:00Z,-12.5,256.5,0.0
2022-09-16T12:00:00Z,-12.5,257.5,0.0
2022-09-16T12:00:00Z,-12.5,258.5,0.0
2022-09-16T12:00:00Z,-12.5,259.5,0.0
2022-09-16T12:00:00Z,-12.5,260.5,0.0
2022-09-16T12:00:00Z,-12.5,261.5,0.0
2022-09-16T12:00:00Z,-12.5,262.5,0.0
2022-09-16T12:00:00Z,-12.5,263.5,0.0
2022-09-16T12:00:00Z,-12.5,264.5,0.0
2022-09-16T12:00:00Z,-12.5,265.5,0.0
2022-09-16T12:00:00Z,-12.5,266.5,0.0
2022-09-16T12:00:00Z,-12.5,267.5,0.0
2022-09-16T12:00:00Z,-12.5,268.5,0.0
2022-09-16T12:00:00Z,-12.5,269.5,0.0
2022-09-16T12:00:00Z,-12.5,270.5,0.0
